GO.ID	Description	p.Val	FDR	Phenotype	Genes
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0033048	negative regulation of mitotic sister chromatid segregation	0.03616148693963167	0.03616148693963167	+1	APC,ATM
NEGATIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045841	negative regulation of mitotic metaphase/anaphase transition	0.03616148693963167	0.03616148693963167	+1	APC,ATM
WHITE FAT CELL DIFFERENTIATION%WIKIPATHWAYS_20240510%WP4149%HOMO SAPIENS	White fat cell differentiation	0.03616148693963167	0.03616148693963167	+1	GATA3,CEBPA
GASTRIC CANCER NETWORK 2%WIKIPATHWAYS_20240510%WP2363%HOMO SAPIENS	Gastric cancer network 2	0.03616148693963167	0.03616148693963167	+1	EGFR,CTNNB1
PID_NCADHERIN_PATHWAY%MSIGDB_C2%PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY	0.03616148693963167	0.03616148693963167	+1	CTNNB1,PTPN11
NEGATIVE REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033046	negative regulation of sister chromatid segregation	0.03616148693963167	0.03616148693963167	+1	APC,ATM
REGULATION OF ANDROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0060765	regulation of androgen receptor signaling pathway	0.03616148693963167	0.03616148693963167	+1	EP300,NCOR1
POSITIVE REGULATION OF PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0042307	positive regulation of protein import into nucleus	0.03616148693963167	0.03616148693963167	+1	CDH1,EP300
MITOTIC ANAPHASE%REACTOME DATABASE ID RELEASE 81%68882	Mitotic Anaphase	0.03684540828911212	0.03684540828911212	+1	STAG2,PPP2R1A,SMC1A,SMC3,RAD21
IMMUNE SYSTEM DEVELOPMENT%GOBP%GO:0002520	immune system development	0.036879547708887475	0.036879547708887475	+1	TP53,GATA3,POLQ
MITOTIC METAPHASE AND ANAPHASE%REACTOME DATABASE ID RELEASE 81%2555396	Mitotic Metaphase and Anaphase	0.037444629422222056	0.037444629422222056	+1	STAG2,PPP2R1A,SMC1A,SMC3,RAD21
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	mitotic nuclear division	0.037989342217310415	0.037989342217310415	+1	STAG2,CHEK2,SMC1A,SMC3
NEGATIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022408	negative regulation of cell-cell adhesion	0.037989342217310415	0.037989342217310415	+1	NOTCH1,CDH1,RUNX1,CBFB
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20240510%WP4963%HOMO SAPIENS	p53 transcriptional gene network	0.03802141718341889	0.03802141718341889	+1	PTEN,NOTCH1,CDKN1A
NEGATIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000279	negative regulation of DNA biosynthetic process	0.03809140635128652	0.03809140635128652	+1	TP53,CDKN1A
TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0006368	transcription elongation by RNA polymerase II	0.03809140635128652	0.03809140635128652	+1	PBRM1,SETD2
IGF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IGF1 PATHWAY	IGF1 pathway	0.03809140635128652	0.03809140635128652	+1	PIK3CA,PTPN11
IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5	IL2 signaling events mediated by STAT5	0.03809140635128652	0.03809140635128652	+1	PIK3CA,PTPN11
FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20240510%WP3850%HOMO SAPIENS	Factors and pathways affecting insulin like growth factor IGF1 Akt signaling	0.03809140635128652	0.03809140635128652	+1	PTEN,SMAD2
MESODERM MORPHOGENESIS%GOBP%GO:0048332	mesoderm morphogenesis	0.03809140635128652	0.03809140635128652	+1	TBX3,SMAD2
MAPK CASCADE%WIKIPATHWAYS_20240510%WP422%HOMO SAPIENS	MAPK cascade	0.03809140635128652	0.03809140635128652	+1	MAP2K4,BRAF
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY%MSIGDB_C2%PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.03809140635128652	0.03809140635128652	+1	EGFR,PTPN11
REGULATION OF TP53 ACTIVITY THROUGH ACETYLATION%REACTOME%R-HSA-6804758.5	Regulation of TP53 Activity through Acetylation	0.03809140635128652	0.03809140635128652	+1	TP53,EP300
FAS SIGNALING PATHWAY ( CD95 )%PATHWHIZ%PW070709	FAS signaling pathway ( CD95 )	0.03809140635128652	0.03809140635128652	+1	RB1,MAP2K4
PID_ARF6_PATHWAY%MSIGDB_C2%PID_ARF6_PATHWAY	PID_ARF6_PATHWAY	0.03809140635128652	0.03809140635128652	+1	EGFR,HGF
PID_PI3KCI_AKT_PATHWAY%MSIGDB_C2%PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY	0.03809140635128652	0.03809140635128652	+1	CDKN1B,CDKN1A
POSITIVE REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048146	positive regulation of fibroblast proliferation	0.03809140635128652	0.03809140635128652	+1	PDGFRA,CDKN1A
SIGNALING BY CSF1 (M-CSF) IN MYELOID CELLS%REACTOME DATABASE ID RELEASE 81%9680350	Signaling by CSF1 (M-CSF) in myeloid cells	0.03809140635128652	0.03809140635128652	+1	PIK3CA,PTPN11
AXON GUIDANCE MEDIATED BY NETRIN%PANTHER PATHWAY%P00009	Axon guidance mediated by netrin	0.03809140635128652	0.03809140635128652	+1	PIK3CA,PIK3CG
OLIGODENDROCYTE DIFFERENTIATION%GOBP%GO:0048709	oligodendrocyte differentiation	0.03809140635128652	0.03809140635128652	+1	PTEN,SOX9
METALLOPROTEASE DUBS%REACTOME DATABASE ID RELEASE 81%5689901	Metalloprotease DUBs	0.03809140635128652	0.03809140635128652	+1	BRCA1,EP300
REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070167	regulation of biomineral tissue development	0.038853731621370985	0.038853731621370985	+1	NOTCH1,SOX9,ACVR2A
DEGRADATION OF BETA-CATENIN BY THE DESTRUCTION COMPLEX%REACTOME%R-HSA-195253.4	Degradation of beta-catenin by the destruction complex	0.038853731621370985	0.038853731621370985	+1	APC,CTNNB1,PPP2R1A
PI METABOLISM%REACTOME%R-HSA-1483255.7	PI Metabolism	0.04005125912346011	0.04005125912346011	+1	PIK3CA,PTEN,PIK3CG
CXCR4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR4-MEDIATED SIGNALING EVENTS	CXCR4-mediated signaling events	0.04005125912346011	0.04005125912346011	+1	PIK3CA,PIK3CG,PTPN11
POSITIVE REGULATION OF GROWTH%GOBP%GO:0045927	positive regulation of growth	0.04005125912346011	0.04005125912346011	+1	EGFR,NOTCH1,WT1,FGFR2
REGULATION OF CARDIAC MUSCLE HYPERTROPHY%GOBP%GO:0010611	regulation of cardiac muscle hypertrophy	0.040193593280914194	0.040193593280914194	+1	NOTCH1,SMAD4
REGULATION OF CELL FATE COMMITMENT%GOBP%GO:0010453	regulation of cell fate commitment	0.040193593280914194	0.040193593280914194	+1	EP300,SOX17
NEGATIVE REGULATION OF CELL-MATRIX ADHESION%GOBP%GO:0001953	negative regulation of cell-matrix adhesion	0.040193593280914194	0.040193593280914194	+1	PTEN,CDKN2A
NONGENOTROPIC ANDROGEN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONGENOTROPIC ANDROGEN SIGNALING	Nongenotropic Androgen signaling	0.040193593280914194	0.040193593280914194	+1	PIK3CA,AR
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	negative regulation of chromosome separation	0.040193593280914194	0.040193593280914194	+1	APC,ATM
SIGNALING BY BMP%REACTOME DATABASE ID RELEASE 81%201451	Signaling by BMP	0.040193593280914194	0.040193593280914194	+1	SMAD4,ACVR2A
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	0.040193593280914194	0.040193593280914194	+1	APC,ATM
SEGMENTATION%GOBP%GO:0035282	segmentation	0.040193593280914194	0.040193593280914194	+1	TBX3,WT1
POSITIVE REGULATION OF PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:1903955	positive regulation of protein targeting to mitochondrion	0.040193593280914194	0.040193593280914194	+1	FBXW7,BAP1
POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:1903749	positive regulation of establishment of protein localization to mitochondrion	0.040193593280914194	0.040193593280914194	+1	FBXW7,BAP1
NEGATIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051985	negative regulation of chromosome segregation	0.040193593280914194	0.040193593280914194	+1	APC,ATM
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905477	positive regulation of protein localization to membrane	0.04104801869254379	0.04104801869254379	+1	PIK3CA,EGFR,EPHA3
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	neuron projection guidance	0.0414629621219162	0.0414629621219162	+1	NOTCH1,ARHGAP35,EPHA3,EPHB6
AXON GUIDANCE%GOBP%GO:0007411	axon guidance	0.0414629621219162	0.0414629621219162	+1	NOTCH1,ARHGAP35,EPHA3,EPHB6
REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010594	regulation of endothelial cell migration	0.0414629621219162	0.0414629621219162	+1	NF1,GATA3,NOTCH1,PIK3CG
ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	Alzheimer disease-presenilin pathway	0.04220006200133007	0.04220006200133007	+1	NOTCH1,CTNNB1,CDH1
CENTROSOME CYCLE%GOBP%GO:0007098	centrosome cycle	0.04220006200133007	0.04220006200133007	+1	CTNNB1,NPM1,BRCA2
B CELL DIFFERENTIATION%GOBP%GO:0030183	B cell differentiation	0.04220006200133007	0.04220006200133007	+1	FLT3,ATM,KIT
MODULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0098815	modulation of excitatory postsynaptic potential	0.04237038894141284	0.04237038894141284	+1	PTEN,LRRK2
NEGATIVE REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	0.04237038894141284	0.04237038894141284	+1	BRCA1,NCOR1
REGULATION OF MUSCLE HYPERTROPHY%GOBP%GO:0014743	regulation of muscle hypertrophy	0.04237038894141284	0.04237038894141284	+1	NOTCH1,SMAD4
POSITIVE REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010828	positive regulation of glucose transmembrane transport	0.04237038894141284	0.04237038894141284	+1	BRAF,PTPN11
TOLL-LIKE RECEPTOR PATHWAY 2%SMPDB%SMP0069593	Toll-Like Receptor Pathway 2	0.04237038894141284	0.04237038894141284	+1	MAP2K4,TLR4
PID_UPA_UPAR_PATHWAY%MSIGDB_C2%PID_UPA_UPAR_PATHWAY	PID_UPA_UPAR_PATHWAY	0.04237038894141284	0.04237038894141284	+1	EGFR,HGF
NUCLEAR EVENTS STIMULATED BY ALK SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 81%9725371	Nuclear events stimulated by ALK signaling in cancer	0.04237038894141284	0.04237038894141284	+1	RB1,NPM1
CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216	cellular response to biotic stimulus	0.04299240150252579	0.04299240150252579	+1	TP53,NOTCH1,TLR4,SMC1A
REGULATION OF ANGIOGENESIS%GOBP%GO:0045765	regulation of angiogenesis	0.043007218400288455	0.043007218400288455	+1	NF1,CTNNB1,RUNX1,PIK3CG,BRCA1
REGULATION OF SYNAPTIC VESICLE CLUSTERING%GOBP%GO:2000807	regulation of synaptic vesicle clustering	0.043126060089105196	0.043126060089105196	+1	PTEN
CARDIAC CELL FATE DETERMINATION%GOBP%GO:0060913	cardiac cell fate determination	0.043126060089105196	0.043126060089105196	+1	SOX17
HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	0.043126060089105196	0.043126060089105196	+1	VHL,EGFR,CDKN1B,CDKN1A
RESPONSE TO NITROSATIVE STRESS%GOBP%GO:0051409	response to nitrosative stress	0.043126060089105196	0.043126060089105196	+1	ATM
REGULATION OF BRANCHING MORPHOGENESIS OF A NERVE%GOBP%GO:2000172	regulation of branching morphogenesis of a nerve	0.043126060089105196	0.043126060089105196	+1	LRRK2
POSITIVE REGULATION OF APOPTOTIC PROCESS INVOLVED IN DEVELOPMENT%GOBP%GO:1904747	positive regulation of apoptotic process involved in development	0.043126060089105196	0.043126060089105196	+1	NOTCH1
G-CSF%IOB%G-CSF	G-CSF	0.043126060089105196	0.043126060089105196	+1	CDKN1B,PTPN11
POSITIVE REGULATION OF MACROPHAGE APOPTOTIC PROCESS%GOBP%GO:2000111	positive regulation of macrophage apoptotic process	0.043126060089105196	0.043126060089105196	+1	CDKN2A
REGULATION OF NEURON MATURATION%GOBP%GO:0014041	regulation of neuron maturation	0.043126060089105196	0.043126060089105196	+1	LRRK2
REGULATION OF OXIDATIVE STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.043126060089105196	0.043126060089105196	+1	FBXW7,NFE2L2
POSITIVE REGULATION OF CELL PROLIFERATION BY VEGF-ACTIVATED PLATELET DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	0.043126060089105196	0.043126060089105196	+1	PDGFRA
NEGATIVE REGULATION OF SREBP SIGNALING PATHWAY%GOBP%GO:2000639	negative regulation of SREBP signaling pathway	0.043126060089105196	0.043126060089105196	+1	FBXW7
STEM CELL FATE COMMITMENT%GOBP%GO:0048865	stem cell fate commitment	0.043126060089105196	0.043126060089105196	+1	SOX9
LUTEINIZATION%GOBP%GO:0001553	luteinization	0.043126060089105196	0.043126060089105196	+1	PDGFRA
NATURAL KILLER CELL CHEMOTAXIS%GOBP%GO:0035747	natural killer cell chemotaxis	0.043126060089105196	0.043126060089105196	+1	PIK3CG
CARDIAC CONDUCTION SYSTEM DEVELOPMENT%GOBP%GO:0003161	cardiac conduction system development	0.043126060089105196	0.043126060089105196	+1	TBX3,SMAD4
GONADOTROPIN SECRETION%GOBP%GO:0032274	gonadotropin secretion	0.043126060089105196	0.043126060089105196	+1	TBX3
REGULATION OF MAST CELL CYTOKINE PRODUCTION%GOBP%GO:0032763	regulation of mast cell cytokine production	0.043126060089105196	0.043126060089105196	+1	KIT
REGULATION OF VACUOLAR TRANSPORT%GOBP%GO:1903335	regulation of vacuolar transport	0.043126060089105196	0.043126060089105196	+1	LRRK2
MESENCHYMAL STEM CELL DIFFERENTIATION%GOBP%GO:0072497	mesenchymal stem cell differentiation	0.043126060089105196	0.043126060089105196	+1	CTNNB1
NEGATIVE REGULATION OF HELICASE ACTIVITY%GOBP%GO:0051097	negative regulation of helicase activity	0.043126060089105196	0.043126060089105196	+1	TP53
POSITIVE REGULATION OF HEPARAN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	0.043126060089105196	0.043126060089105196	+1	CTNNB1
NEPHRIC DUCT FORMATION%GOBP%GO:0072179	nephric duct formation	0.043126060089105196	0.043126060089105196	+1	GATA3
NEGATIVE REGULATION OF GLOMERULAR MESANGIAL CELL PROLIFERATION%GOBP%GO:0072125	negative regulation of glomerular mesangial cell proliferation	0.043126060089105196	0.043126060089105196	+1	WT1
ENDOCARDIUM FORMATION%GOBP%GO:0060214	endocardium formation	0.043126060089105196	0.043126060089105196	+1	SOX17
POSITIVE REGULATION OF THYMOCYTE APOPTOTIC PROCESS%GOBP%GO:0070245	positive regulation of thymocyte apoptotic process	0.043126060089105196	0.043126060089105196	+1	TP53
PRO-B CELL DIFFERENTIATION%GOBP%GO:0002328	pro-B cell differentiation	0.043126060089105196	0.043126060089105196	+1	FLT3
REGULATION OF NK T CELL DIFFERENTIATION%GOBP%GO:0051136	regulation of NK T cell differentiation	0.043126060089105196	0.043126060089105196	+1	TGFBR2
DETECTION OF MECHANICAL STIMULUS%GOBP%GO:0050982	detection of mechanical stimulus	0.043126060089105196	0.043126060089105196	+1	CTNNB1,KIT
MESONEPHRIC TUBULE FORMATION%GOBP%GO:0072172	mesonephric tubule formation	0.043126060089105196	0.043126060089105196	+1	GATA3
POSITIVE REGULATION OF APOPTOTIC PROCESS INVOLVED IN MORPHOGENESIS%GOBP%GO:1902339	positive regulation of apoptotic process involved in morphogenesis	0.043126060089105196	0.043126060089105196	+1	NOTCH1
NEGATIVE REGULATION OF T CELL DIFFERENTIATION%GOBP%GO:0045581	negative regulation of T cell differentiation	0.043126060089105196	0.043126060089105196	+1	RUNX1,CBFB
CENTRAL NERVOUS SYSTEM MYELIN MAINTENANCE%GOBP%GO:0032286	central nervous system myelin maintenance	0.043126060089105196	0.043126060089105196	+1	PTEN
POSITIVE REGULATION OF EPIDERMAL GROWTH FACTOR-ACTIVATED RECEPTOR ACTIVITY%GOBP%GO:0045741	positive regulation of epidermal growth factor-activated receptor activity	0.043126060089105196	0.043126060089105196	+1	FBXW7
FEMALE GONAD DEVELOPMENT%GOBP%GO:0008585	female gonad development	0.043126060089105196	0.043126060089105196	+1	KIT,PDGFRA
POSITIVE REGULATION OF ANDROGEN RECEPTOR ACTIVITY%GOBP%GO:2000825	positive regulation of androgen receptor activity	0.043126060089105196	0.043126060089105196	+1	TAF1
RESPONSE TO HYDROSTATIC PRESSURE%GOBP%GO:0051599	response to hydrostatic pressure	0.043126060089105196	0.043126060089105196	+1	PIK3CA
POSITIVE REGULATION OF MAST CELL CYTOKINE PRODUCTION%GOBP%GO:0032765	positive regulation of mast cell cytokine production	0.043126060089105196	0.043126060089105196	+1	KIT
POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER BY GLUCOSE%GOBP%GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	0.043126060089105196	0.043126060089105196	+1	FOXA2
NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046636	negative regulation of alpha-beta T cell activation	0.043126060089105196	0.043126060089105196	+1	RUNX1,CBFB
PDGF PATHWAY%WIKIPATHWAYS_20240510%WP2526%HOMO SAPIENS	PDGF pathway	0.043126060089105196	0.043126060089105196	+1	MAP2K4,PTPN11
PRE-B CELL ALLELIC EXCLUSION%GOBP%GO:0002331	pre-B cell allelic exclusion	0.043126060089105196	0.043126060089105196	+1	ATM
NEGATIVE REGULATION OF MYOFIBROBLAST DIFFERENTIATION%GOBP%GO:1904761	negative regulation of myofibroblast differentiation	0.043126060089105196	0.043126060089105196	+1	RB1
BRANCHING MORPHOGENESIS OF A NERVE%GOBP%GO:0048755	branching morphogenesis of a nerve	0.043126060089105196	0.043126060089105196	+1	FGFR2
FASCICULATION OF SENSORY NEURON AXON%GOBP%GO:0097155	fasciculation of sensory neuron axon	0.043126060089105196	0.043126060089105196	+1	EPHA3
TOLL-LIKE RECEPTOR PATHWAY 1%PATHWHIZ%PW064909	Toll-Like Receptor Pathway 1	0.043126060089105196	0.043126060089105196	+1	MAP2K4,TLR4
LOSS OF FUNCTION OF TGFBR2 IN CANCER%REACTOME DATABASE ID RELEASE 81%3642278	Loss of Function of TGFBR2 in Cancer	0.043126060089105196	0.043126060089105196	+1	TGFBR2
MAST CELL CHEMOTAXIS%GOBP%GO:0002551	mast cell chemotaxis	0.043126060089105196	0.043126060089105196	+1	KIT
DISEASES OF CELLULAR SENESCENCE%REACTOME%R-HSA-9630747.5	Diseases of Cellular Senescence	0.043126060089105196	0.043126060089105196	+1	CDKN2A
REGULATION OF MITOTIC CELL CYCLE, EMBRYONIC%GOBP%GO:0009794	regulation of mitotic cell cycle, embryonic	0.043126060089105196	0.043126060089105196	+1	CTNNB1
VIRAL RNA GENOME REPLICATION%GOBP%GO:0039694	viral RNA genome replication	0.043126060089105196	0.043126060089105196	+1	PCBP1
NEGATIVE REGULATION OF PHOTORECEPTOR CELL DIFFERENTIATION%GOBP%GO:0046533	negative regulation of photoreceptor cell differentiation	0.043126060089105196	0.043126060089105196	+1	SOX9
RESPONSE TO WATER%GOBP%GO:0009415	response to water	0.043126060089105196	0.043126060089105196	+1	PIK3CA
ZYGOTIC SPECIFICATION OF DORSAL/VENTRAL AXIS%GOBP%GO:0007352	zygotic specification of dorsal/ventral axis	0.043126060089105196	0.043126060089105196	+1	SMAD2
GROWTH PLATE CARTILAGE CHONDROCYTE DIFFERENTIATION%GOBP%GO:0003418	growth plate cartilage chondrocyte differentiation	0.043126060089105196	0.043126060089105196	+1	SOX9
REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER BY GLUCOSE%GOBP%GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	0.043126060089105196	0.043126060089105196	+1	FOXA2
METANEPHRIC GLOMERULUS MORPHOGENESIS%GOBP%GO:0072275	metanephric glomerulus morphogenesis	0.043126060089105196	0.043126060089105196	+1	PDGFRA
ERLOTINIB ACTION PATHWAY%PATHWHIZ%PW000251	Erlotinib Action Pathway	0.043126060089105196	0.043126060089105196	+1	EGFR
MIRNA TRANSPORT%GOBP%GO:1990428	miRNA transport	0.043126060089105196	0.043126060089105196	+1	TGFBR2
VEGF-ACTIVATED PLATELET-DERIVED GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038086	VEGF-activated platelet-derived growth factor receptor signaling pathway	0.043126060089105196	0.043126060089105196	+1	PDGFRA
METANEPHRIC GLOMERULUS VASCULATURE MORPHOGENESIS%GOBP%GO:0072276	metanephric glomerulus vasculature morphogenesis	0.043126060089105196	0.043126060089105196	+1	PDGFRA
RESPONSE TO FOLLICLE-STIMULATING HORMONE%GOBP%GO:0032354	response to follicle-stimulating hormone	0.043126060089105196	0.043126060089105196	+1	NOTCH1
METANEPHRIC S-SHAPED BODY MORPHOGENESIS%GOBP%GO:0072284	metanephric S-shaped body morphogenesis	0.043126060089105196	0.043126060089105196	+1	WT1
POSITIVE REGULATION OF PROTEIN AUTOUBIQUITINATION%GOBP%GO:1902499	positive regulation of protein autoubiquitination	0.043126060089105196	0.043126060089105196	+1	LRRK2
SISTER CHROMATID BIORIENTATION%GOBP%GO:0031134	sister chromatid biorientation	0.043126060089105196	0.043126060089105196	+1	RB1
TGFBR2 KINASE DOMAIN MUTANTS IN CANCER%REACTOME%R-HSA-3645790.4	TGFBR2 Kinase Domain Mutants in Cancer	0.043126060089105196	0.043126060089105196	+1	TGFBR2
EVASION OF ONCOGENE INDUCED SENESCENCE DUE TO DEFECTIVE P16INK4A BINDING TO CDK4 AND CDK6%REACTOME%R-HSA-9630794.4	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6	0.043126060089105196	0.043126060089105196	+1	CDKN2A
NEURAL CREST CELL FATE COMMITMENT%GOBP%GO:0014034	neural crest cell fate commitment	0.043126060089105196	0.043126060089105196	+1	SOX9
MAST CELL MIGRATION%GOBP%GO:0097531	mast cell migration	0.043126060089105196	0.043126060089105196	+1	KIT
METANEPHRIC GLOMERULAR CAPILLARY FORMATION%GOBP%GO:0072277	metanephric glomerular capillary formation	0.043126060089105196	0.043126060089105196	+1	PDGFRA
CARDIAC MUSCLE TISSUE REGENERATION%GOBP%GO:0061026	cardiac muscle tissue regeneration	0.043126060089105196	0.043126060089105196	+1	RUNX1
PROTEIN POLYUBIQUITINATION%GOBP%GO:0000209	protein polyubiquitination	0.043126060089105196	0.043126060089105196	+1	CTNNB1,BRCA1,TAF1,CBFB,SPOP
POSITIVE REGULATION OF TRANSCRIPTION BY GLUCOSE%GOBP%GO:0046016	positive regulation of transcription by glucose	0.043126060089105196	0.043126060089105196	+1	FOXA2
CELLULAR RESPONSE TO HEAT STRESS%REACTOME%R-HSA-3371556.3	Cellular response to heat stress	0.043126060089105196	0.043126060089105196	+1	ATM,EP300,ATR
NEGATIVE REGULATION OF MAINTENANCE OF MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0034183	negative regulation of maintenance of mitotic sister chromatid cohesion	0.043126060089105196	0.043126060089105196	+1	ATRX
DISEASES OF CELLULAR RESPONSE TO STRESS%REACTOME%R-HSA-9675132.4	Diseases of cellular response to stress	0.043126060089105196	0.043126060089105196	+1	CDKN2A
REGULATION OF BRANCHING INVOLVED IN SALIVARY GLAND MORPHOGENESIS%GOBP%GO:0060693	regulation of branching involved in salivary gland morphogenesis	0.043126060089105196	0.043126060089105196	+1	HGF
