GO.ID	Description	p.Val	FDR	Phenotype	Genes
SYNDECAN-3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-3-MEDIATED SIGNALING EVENTS	Syndecan-3-mediated signaling events	0.028138966004679678	0.028138966004679678	+1	EGFR,FGFR3
FOREBRAIN NEURON DIFFERENTIATION%GOBP%GO:0021879	forebrain neuron differentiation	0.028138966004679678	0.028138966004679678	+1	ERBB4,FGFR2
REGULATION OF ANOIKIS%GOBP%GO:2000209	regulation of anoikis	0.028138966004679678	0.028138966004679678	+1	PIK3CA,NOTCH1
BETA-CATENIN DESTRUCTION COMPLEX DISASSEMBLY%GOBP%GO:1904886	beta-catenin destruction complex disassembly	0.028138966004679678	0.028138966004679678	+1	APC,CTNNB1
RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667	response to nutrient levels	0.028341025444377502	0.028341025444377502	+1	TP53,MTOR,LRRK2,FOXA2,CDKN1A,TAF1
ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218	activation of innate immune response	0.028341025444377502	0.028341025444377502	+1	KRAS,MAP3K1,NRAS,TLR4,EP300,SIN3A
REGULATION OF GENE SILENCING BY MIRNA%GOBP%GO:0060964	regulation of gene silencing by miRNA	0.028342551001956436	0.028342551001956436	+1	TP53,EGFR,AJUBA,NCOR1
MIDBRAIN DEVELOPMENT%GOBP%GO:0030901	midbrain development	0.028948525893947228	0.028948525893947228	+1	CTNNB1,FGFR2,TAF1
RESPONSE TO NUTRIENT%GOBP%GO:0007584	response to nutrient	0.028948525893947228	0.028948525893947228	+1	MTOR,FOXA2,TAF1
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME DATABASE ID RELEASE 73%198725	Nuclear Events (kinase and transcription factor activation)	0.028948525893947228	0.028948525893947228	+1	EP300,PPP2R1A,EGR3
REGULATION OF PROTEIN DEPOLYMERIZATION%GOBP%GO:1901879	regulation of protein depolymerization	0.028948525893947228	0.028948525893947228	+1	PIK3CA,APC,NAV3
ENDOTHELIAL CELL DIFFERENTIATION%GOBP%GO:0045446	endothelial cell differentiation	0.028948525893947228	0.028948525893947228	+1	NOTCH1,SMAD4,SOX17
REGULATION OF GENE SILENCING BY RNA%GOBP%GO:0060966	regulation of gene silencing by RNA	0.02908322115048775	0.02908322115048775	+1	TP53,EGFR,AJUBA,NCOR1
CELLULAR RESPONSE TO ACID CHEMICAL%GOBP%GO:0071229	cellular response to acid chemical	0.02908322115048775	0.02908322115048775	+1	EPHA3,SOX9,ATM,MTOR
REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0060147	regulation of posttranscriptional gene silencing	0.02908322115048775	0.02908322115048775	+1	TP53,EGFR,AJUBA,NCOR1
PEPTIDYL-LYSINE MODIFICATION%GOBP%GO:0018205	peptidyl-lysine modification	0.02981923918546935	0.02981923918546935	+1	KDM6A,TET2,SETD2,EP300,BRCA2,EZH2
REGULATION OF LIPID METABOLISM BY PPARALPHA%REACTOME DATABASE ID RELEASE 73%400206	Regulation of lipid metabolism by PPARalpha	0.02991026679269802	0.02991026679269802	+1	EP300,SIN3A,TBL1XR1,NCOR1
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001236	regulation of extrinsic apoptotic signaling pathway	0.02991026679269802	0.02991026679269802	+1	PTEN,AKT1,AR,BRCA1
POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000573	positive regulation of DNA biosynthetic process	0.030129426826199075	0.030129426826199075	+1	ATM,HGF,ATR
M-CSF%IOB%M-CSF	M-CSF	0.030129426826199075	0.030129426826199075	+1	PIK3R1,AKT1,PTPN11
HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.1	HSF1-dependent transactivation	0.030270730169744457	0.030270730169744457	+1	MTOR,EP300
TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS%REACTOME%R-HSA-452723.2	Transcriptional regulation of pluripotent stem cells	0.030270730169744457	0.030270730169744457	+1	SMAD4,SMAD2
REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902115	regulation of organelle assembly	0.030270730169744457	0.030270730169744457	+1	ARHGAP35,NPM1,BRCA1,LRRK2,SMAD4
POSITIVE REGULATION OF LAMELLIPODIUM ASSEMBLY%GOBP%GO:0010592	positive regulation of lamellipodium assembly	0.030270730169744457	0.030270730169744457	+1	PIK3CA,PIK3R1
NEGATIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051154	negative regulation of striated muscle cell differentiation	0.030270730169744457	0.030270730169744457	+1	NOTCH1,SMAD4
REGULATION OF APOPTOSIS BY PARATHYROID HORMONE-RELATED PROTEIN%WIKIPATHWAYS_20200810%WP3872%HOMO SAPIENS	Regulation of Apoptosis by Parathyroid Hormone-related Protein	0.030270730169744457	0.030270730169744457	+1	AKT1,PIK3CG
POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000108	positive regulation of leukocyte apoptotic process	0.030270730169744457	0.030270730169744457	+1	TP53,CDKN2A
RESPONSE TO LIPOPROTEIN PARTICLE%GOBP%GO:0055094	response to lipoprotein particle	0.030270730169744457	0.030270730169744457	+1	AKT1,TLR4
REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046599	regulation of centriole replication	0.030270730169744457	0.030270730169744457	+1	NPM1,BRCA1
ENDOCRINE PANCREAS DEVELOPMENT%GOBP%GO:0031018	endocrine pancreas development	0.030270730169744457	0.030270730169744457	+1	AKT1,FOXA2
BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY	BIOCARTA_CERAMIDE_PATHWAY	0.030270730169744457	0.030270730169744457	+1	MAP3K1,MAP2K4
DNA DOUBLE-STRAND BREAK PROCESSING%GOBP%GO:0000729	DNA double-strand break processing	0.030270730169744457	0.030270730169744457	+1	ATM,BRCA1
VITAMIN D IN INFLAMMATORY DISEASES%WIKIPATHWAYS_20200810%WP4482%HOMO SAPIENS	Vitamin D in inflammatory diseases	0.030270730169744457	0.030270730169744457	+1	MAP3K1,SMAD4
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	negative regulation of mitotic sister chromatid separation	0.030270730169744457	0.030270730169744457	+1	APC,ATM
HISTONE DEUBIQUITINATION%GOBP%GO:0016578	histone deubiquitination	0.030270730169744457	0.030270730169744457	+1	BAP1,ASXL1
E2F MEDIATED REGULATION OF DNA REPLICATION%REACTOME DATABASE ID RELEASE 73%113510	E2F mediated regulation of DNA replication	0.030270730169744457	0.030270730169744457	+1	RB1,PPP2R1A
BONE MINERALIZATION%GOBP%GO:0030282	bone mineralization	0.030270730169744457	0.030270730169744457	+1	FGFR2,FGFR3
NEPHRIN FAMILY INTERACTIONS%REACTOME%R-HSA-373753.3	Nephrin family interactions	0.030270730169744457	0.030270730169744457	+1	PIK3CA,PIK3R1
WNT SIGNALING%WIKIPATHWAYS_20200810%WP428%HOMO SAPIENS	Wnt Signaling	0.03047268070966671	0.03047268070966671	+1	APC,CTNNB1,CCND1,SOX17
G2 M TRANSITION%REACTOME%R-HSA-69275.5	G2 M Transition	0.030738387744019102	0.030738387744019102	+1	TP53,AJUBA,EP300,CDKN1A,PPP2R1A
FC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038093	Fc receptor signaling pathway	0.030738387744019102	0.030738387744019102	+1	PIK3CA,PIK3R1,MAP3K1,MAP2K4,KIT
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900182	positive regulation of protein localization to nucleus	0.031097609015013884	0.031097609015013884	+1	PIK3R1,CDH1,AKT1
POSITIVE REGULATION OF OSSIFICATION%GOBP%GO:0045778	positive regulation of ossification	0.031097609015013884	0.031097609015013884	+1	HGF,PTPN11,ACVR2A
REGULATION OF ENDOTHELIAL CELL PROLIFERATION%GOBP%GO:0001936	regulation of endothelial cell proliferation	0.031289151628825757	0.031289151628825757	+1	NF1,NRAS,AKT1,EGR3
MITOTIC G2-G2 M PHASES%REACTOME%R-HSA-453274.2	Mitotic G2-G2 M phases	0.03206149645325884	0.03206149645325884	+1	TP53,AJUBA,EP300,CDKN1A,PPP2R1A
HUNTINGTON DISEASE%PANTHER PATHWAY%P00029	Huntington disease	0.03216645921065096	0.03216645921065096	+1	TP53,MAP2K4,AKT1,EP300
POSITIVE REGULATION OF NIK/NF-KAPPAB SIGNALING%GOBP%GO:1901224	positive regulation of NIK/NF-kappaB signaling	0.03234939102674009	0.03234939102674009	+1	EGFR,TLR4,EP300
LPA RECEPTOR MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA RECEPTOR MEDIATED EVENTS	LPA receptor mediated events	0.03234939102674009	0.03234939102674009	+1	EGFR,PIK3R1,AKT1
NEGATIVE REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031397	negative regulation of protein ubiquitination	0.03234939102674009	0.03234939102674009	+1	AKT1,TAF1,RPL5
BLOOD VESSEL ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043534	blood vessel endothelial cell migration	0.032610306776320874	0.032610306776320874	+1	AKT1,EGR3
BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY	0.032610306776320874	0.032610306776320874	+1	MAP3K1,TLR4
MESONEPHRIC TUBULE MORPHOGENESIS%GOBP%GO:0072171	mesonephric tubule morphogenesis	0.032610306776320874	0.032610306776320874	+1	GATA3,WT1
POSITIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902751	positive regulation of cell cycle G2/M phase transition	0.032610306776320874	0.032610306776320874	+1	NPM1,CCND1
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	negative regulation of chromosome separation	0.032610306776320874	0.032610306776320874	+1	APC,ATM
PHOTODYNAMIC THERAPY-INDUCED NFE2L2 (NRF2) SURVIVAL SIGNALING%WIKIPATHWAYS_20200810%WP3612%HOMO SAPIENS	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling	0.032610306776320874	0.032610306776320874	+1	KEAP1,NFE2L2
REGULATION OF KERATINOCYTE PROLIFERATION%GOBP%GO:0010837	regulation of keratinocyte proliferation	0.032610306776320874	0.032610306776320874	+1	TLR4,FGFR2
MYOBLAST DIFFERENTIATION%GOBP%GO:0045445	myoblast differentiation	0.032610306776320874	0.032610306776320874	+1	RB1,NOTCH1
RESPONSE TO GROWTH HORMONE%GOBP%GO:0060416	response to growth hormone	0.032610306776320874	0.032610306776320874	+1	PIK3R1,AKT1
INSULIN IGF PATHWAY-PROTEIN KINASE B SIGNALING CASCADE%PANTHER PATHWAY%P00033	Insulin IGF pathway-protein kinase B signaling cascade	0.032610306776320874	0.032610306776320874	+1	PIK3CA,PTEN
REGULATION OF B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050855	regulation of B cell receptor signaling pathway	0.032610306776320874	0.032610306776320874	+1	RUNX1,CBFB
CELLULAR RESPONSE TO LIPOPROTEIN PARTICLE STIMULUS%GOBP%GO:0071402	cellular response to lipoprotein particle stimulus	0.032610306776320874	0.032610306776320874	+1	AKT1,TLR4
FC-EPSILON RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038095	Fc-epsilon receptor signaling pathway	0.03282832486125364	0.03282832486125364	+1	PIK3CA,PIK3R1,MAP3K1,MAP2K4
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 73%68877	Mitotic Prometaphase	0.03318817952080355	0.03318817952080355	+1	STAG2,PPP2R1A,SMC1A,SMC3,RAD21
REGULATION OF RESPONSE TO DRUG%GOBP%GO:2001023	regulation of response to drug	0.033442740426832485	0.033442740426832485	+1	NFE2L2,HGF,LRRK2
PID_CD8_TCR_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_CD8_TCR_DOWNSTREAM_PATHWAY	PID_CD8_TCR_DOWNSTREAM_PATHWAY	0.033442740426832485	0.033442740426832485	+1	KRAS,NRAS,BRAF
CARTILAGE DEVELOPMENT%GOBP%GO:0051216	cartilage development	0.033442740426832485	0.033442740426832485	+1	RUNX1,SOX9,FGFR3
ENDOCHONDRAL OSSIFICATION%WIKIPATHWAYS_20200810%WP474%HOMO SAPIENS	Endochondral Ossification	0.03472129040770127	0.03472129040770127	+1	AKT1,SOX9,FGFR3
AGE/RAGE PATHWAY%WIKIPATHWAYS_20200810%WP2324%HOMO SAPIENS	AGE/RAGE pathway	0.03472129040770127	0.03472129040770127	+1	EGFR,AKT1,SMAD2
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY	0.03472129040770127	0.03472129040770127	+1	EP300,SIN3A,NCOR1
SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I	Signaling events mediated by HDAC Class I	0.03472129040770127	0.03472129040770127	+1	EP300,SIN3A,NCOR1
ENDOCHONDRAL OSSIFICATION WITH SKELETAL DYSPLASIAS%WIKIPATHWAYS_20200810%WP4808%HOMO SAPIENS	Endochondral Ossification with Skeletal Dysplasias	0.03472129040770127	0.03472129040770127	+1	AKT1,SOX9,FGFR3
PID_LYSOPHOSPHOLIPID_PATHWAY%MSIGDB_C2%PID_LYSOPHOSPHOLIPID_PATHWAY	PID_LYSOPHOSPHOLIPID_PATHWAY	0.03472129040770127	0.03472129040770127	+1	EGFR,PIK3R1,AKT1
DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS	Downstream signaling in naive CD8+ T cells	0.03472129040770127	0.03472129040770127	+1	KRAS,NRAS,BRAF
POSITIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045648	positive regulation of erythrocyte differentiation	0.03499654738008976	0.03499654738008976	+1	ACVR1B,ACVR2A
POSITIVE REGULATION OF HISTONE ACETYLATION%GOBP%GO:0035066	positive regulation of histone acetylation	0.03499654738008976	0.03499654738008976	+1	BRCA1,SMAD4
NOTCH3 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 73%9013508	NOTCH3 Intracellular Domain Regulates Transcription	0.03499654738008976	0.03499654738008976	+1	NOTCH1,EP300
ROLE OF OSX AND MIRNAS IN TOOTH DEVELOPMENT%WIKIPATHWAYS_20200810%WP3971%HOMO SAPIENS	Role of Osx and miRNAs in tooth development	0.03499654738008976	0.03499654738008976	+1	NOTCH1,CTNNB1
DENDRITIC CELL DIFFERENTIATION%GOBP%GO:0097028	dendritic cell differentiation	0.03499654738008976	0.03499654738008976	+1	FLT3,TGFBR2
BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY	BIOCARTA_CXCR4_PATHWAY	0.03499654738008976	0.03499654738008976	+1	PIK3CA,PIK3R1
RESPONSE TO STEROL%GOBP%GO:0036314	response to sterol	0.03499654738008976	0.03499654738008976	+1	TGFBR2,SMAD2
REGULATION OF MICROTUBULE DEPOLYMERIZATION%GOBP%GO:0031114	regulation of microtubule depolymerization	0.03499654738008976	0.03499654738008976	+1	APC,NAV3
INTERLEUKIN-6 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 73%6783589	Interleukin-6 family signaling	0.03499654738008976	0.03499654738008976	+1	PTPN11,LIFR
NEGATIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0070168	negative regulation of biomineral tissue development	0.03499654738008976	0.03499654738008976	+1	NOTCH1,SOX9
PROTEIN KINASE B SIGNALING%GOBP%GO:0043491	protein kinase B signaling	0.03499654738008976	0.03499654738008976	+1	PTEN,AKT1
POSITIVE REGULATION OF MATRIX METALLOPEPTIDASE SECRETION%GOBP%GO:1904466	positive regulation of matrix metallopeptidase secretion	0.035097068141072114	0.035097068141072114	+1	TLR4
REGULATION OF CELLULAR RESPONSE TO X-RAY%GOBP%GO:2000683	regulation of cellular response to X-ray	0.035097068141072114	0.035097068141072114	+1	GATA3
HISTONE H2B ACETYLATION%GOBP%GO:0043969	histone H2B acetylation	0.035097068141072114	0.035097068141072114	+1	EP300
ACTIVATION-INDUCED CELL DEATH OF T CELLS%GOBP%GO:0006924	activation-induced cell death of T cells	0.035097068141072114	0.035097068141072114	+1	AKT1
NEGATIVE REGULATION OF MAINTENANCE OF MITOTIC SISTER CHROMATID COHESION, TELOMERIC%GOBP%GO:1904908	negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric	0.035097068141072114	0.035097068141072114	+1	ATRX
REGULATION OF MAINTENANCE OF MITOTIC SISTER CHROMATID COHESION, TELOMERIC%GOBP%GO:1904907	regulation of maintenance of mitotic sister chromatid cohesion, telomeric	0.035097068141072114	0.035097068141072114	+1	ATRX
POSITIVE REGULATION OF WOUND HEALING, SPREADING OF EPIDERMAL CELLS%GOBP%GO:1903691	positive regulation of wound healing, spreading of epidermal cells	0.035097068141072114	0.035097068141072114	+1	MTOR
REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619	regulation of lymphocyte differentiation	0.035097068141072114	0.035097068141072114	+1	GATA3,RUNX1,TGFBR2,CBFB
VENTRICULAR ZONE NEUROBLAST DIVISION%GOBP%GO:0021847	ventricular zone neuroblast division	0.035097068141072114	0.035097068141072114	+1	FGFR2
MELANOCYTE MIGRATION%GOBP%GO:0097324	melanocyte migration	0.035097068141072114	0.035097068141072114	+1	KIT
POSITIVE REGULATION OF METANEPHRIC URETERIC BUD DEVELOPMENT%GOBP%GO:2001076	positive regulation of metanephric ureteric bud development	0.035097068141072114	0.035097068141072114	+1	WT1
NEGATIVE REGULATION OF MITOTIC CELL CYCLE DNA REPLICATION%GOBP%GO:1903464	negative regulation of mitotic cell cycle DNA replication	0.035097068141072114	0.035097068141072114	+1	CHEK2
LATERAL SPROUTING FROM AN EPITHELIUM%GOBP%GO:0060601	lateral sprouting from an epithelium	0.035097068141072114	0.035097068141072114	+1	FGFR2
RESPONSE TO INSULIN-LIKE GROWTH FACTOR STIMULUS%GOBP%GO:1990418	response to insulin-like growth factor stimulus	0.035097068141072114	0.035097068141072114	+1	AKT1
MAMMARY GLAND FORMATION%GOBP%GO:0060592	mammary gland formation	0.035097068141072114	0.035097068141072114	+1	FGFR2
NEGATIVE REGULATION OF LATE ENDOSOME TO LYSOSOME TRANSPORT%GOBP%GO:1902823	negative regulation of late endosome to lysosome transport	0.035097068141072114	0.035097068141072114	+1	LRRK2
RENAL VESICLE INDUCTION%GOBP%GO:0072034	renal vesicle induction	0.035097068141072114	0.035097068141072114	+1	SOX9
BRANCHING INVOLVED IN PROSTATE GLAND MORPHOGENESIS%GOBP%GO:0060442	branching involved in prostate gland morphogenesis	0.035097068141072114	0.035097068141072114	+1	FGFR2
TREHALOSE METABOLIC PROCESS%GOBP%GO:0005991	trehalose metabolic process	0.035097068141072114	0.035097068141072114	+1	BRAF
GLIAL CELL APOPTOTIC PROCESS%GOBP%GO:0034349	glial cell apoptotic process	0.035097068141072114	0.035097068141072114	+1	TP53
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY INVOLVED IN MAMMARY GLAND SPECIFICATION%GOBP%GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	0.035097068141072114	0.035097068141072114	+1	FGFR2
NEGATIVE REGULATION OF MITOTIC CELL CYCLE, EMBRYONIC%GOBP%GO:0045976	negative regulation of mitotic cell cycle, embryonic	0.035097068141072114	0.035097068141072114	+1	CTNNB1
ZYGOTIC SPECIFICATION OF DORSAL/VENTRAL AXIS%GOBP%GO:0007352	zygotic specification of dorsal/ventral axis	0.035097068141072114	0.035097068141072114	+1	SMAD2
PERIPHERAL NERVOUS SYSTEM MYELIN MAINTENANCE%GOBP%GO:0032287	peripheral nervous system myelin maintenance	0.035097068141072114	0.035097068141072114	+1	PRX
CENTRAL NERVOUS SYSTEM MORPHOGENESIS%GOBP%GO:0021551	central nervous system morphogenesis	0.035097068141072114	0.035097068141072114	+1	ERBB4
REGULATION OF LOCOMOTOR RHYTHM%GOBP%GO:1904059	regulation of locomotor rhythm	0.035097068141072114	0.035097068141072114	+1	MTOR
REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510	regulation of BMP signaling pathway	0.035097068141072114	0.035097068141072114	+1	NOTCH1,SMAD4,SMAD2
REGULATION OF HISTONE H3-K27 ACETYLATION%GOBP%GO:1901674	regulation of histone H3-K27 acetylation	0.035097068141072114	0.035097068141072114	+1	SIN3A
NEGATIVE REGULATION OF HEPATOCYTE PROLIFERATION%GOBP%GO:2000346	negative regulation of hepatocyte proliferation	0.035097068141072114	0.035097068141072114	+1	FBXW7
NEGATIVE REGULATION OF CELL PROLIFERATION INVOLVED IN HEART VALVE MORPHOGENESIS%GOBP%GO:0003252	negative regulation of cell proliferation involved in heart valve morphogenesis	0.035097068141072114	0.035097068141072114	+1	NOTCH1
REPLICATIVE CELL AGING%GOBP%GO:0001302	replicative cell aging	0.035097068141072114	0.035097068141072114	+1	CHEK2
MAMMARY GLAND SPECIFICATION%GOBP%GO:0060594	mammary gland specification	0.035097068141072114	0.035097068141072114	+1	FGFR2
DENDRITIC CELL CYTOKINE PRODUCTION%GOBP%GO:0002371	dendritic cell cytokine production	0.035097068141072114	0.035097068141072114	+1	KIT
STEM CELL FATE SPECIFICATION%GOBP%GO:0048866	stem cell fate specification	0.035097068141072114	0.035097068141072114	+1	SOX9
LUNG-ASSOCIATED MESENCHYME DEVELOPMENT%GOBP%GO:0060484	lung-associated mesenchyme development	0.035097068141072114	0.035097068141072114	+1	FGFR2
REGULATION OF B CELL TOLERANCE INDUCTION%GOBP%GO:0002661	regulation of B cell tolerance induction	0.035097068141072114	0.035097068141072114	+1	TGFBR2
REGULATION OF METANEPHRIC URETERIC BUD DEVELOPMENT%GOBP%GO:2001074	regulation of metanephric ureteric bud development	0.035097068141072114	0.035097068141072114	+1	WT1
POSITIVE REGULATION OF COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:1904028	positive regulation of collagen fibril organization	0.035097068141072114	0.035097068141072114	+1	RB1
OLIGODENDROCYTE APOPTOTIC PROCESS%GOBP%GO:0097252	oligodendrocyte apoptotic process	0.035097068141072114	0.035097068141072114	+1	TP53
NEGATIVE REGULATION OF FEMALE GONAD DEVELOPMENT%GOBP%GO:2000195	negative regulation of female gonad development	0.035097068141072114	0.035097068141072114	+1	WT1
GONADOTROPIN SECRETION%GOBP%GO:0032274	gonadotropin secretion	0.035097068141072114	0.035097068141072114	+1	TBX3
EMBRYONIC FOREGUT MORPHOGENESIS%GOBP%GO:0048617	embryonic foregut morphogenesis	0.035097068141072114	0.035097068141072114	+1	SOX17
ENDODERMAL DIGESTIVE TRACT MORPHOGENESIS%GOBP%GO:0061031	endodermal digestive tract morphogenesis	0.035097068141072114	0.035097068141072114	+1	SOX17
NEGATIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043407	negative regulation of MAP kinase activity	0.035097068141072114	0.035097068141072114	+1	NF1,PPP2R1A,MAPK8IP1
MAMMARY GLAND INVOLUTION%GOBP%GO:0060056	mammary gland involution	0.035097068141072114	0.035097068141072114	+1	ELF3
RETINAL ROD CELL DIFFERENTIATION%GOBP%GO:0060221	retinal rod cell differentiation	0.035097068141072114	0.035097068141072114	+1	SOX9
REGULATION OF HISTONE H4-K20 METHYLATION%GOBP%GO:0070510	regulation of histone H4-K20 methylation	0.035097068141072114	0.035097068141072114	+1	BRCA1
FOREBRAIN VENTRICULAR ZONE PROGENITOR CELL DIVISION%GOBP%GO:0021869	forebrain ventricular zone progenitor cell division	0.035097068141072114	0.035097068141072114	+1	FGFR2
CELLULAR RESPONSE TO NITROSATIVE STRESS%GOBP%GO:0071500	cellular response to nitrosative stress	0.035097068141072114	0.035097068141072114	+1	ATM
POSITIVE REGULATION OF HISTONE H4-K16 ACETYLATION%GOBP%GO:2000620	positive regulation of histone H4-K16 acetylation	0.035097068141072114	0.035097068141072114	+1	BRCA1
NEGATIVE REGULATION OF MYOFIBROBLAST DIFFERENTIATION%GOBP%GO:1904761	negative regulation of myofibroblast differentiation	0.035097068141072114	0.035097068141072114	+1	RB1
NEGATIVE REGULATION OF INTERLEUKIN-23 PRODUCTION%GOBP%GO:0032707	negative regulation of interleukin-23 production	0.035097068141072114	0.035097068141072114	+1	TLR4
